floor,floors_count,rooms_count,total_meters,price,underground,price_per_meter
1,20,2,34.78,5060000,False,145486
8,10,2,50.2,5100000,False,101594
1,5,2,59.5,5117000,False,86000
7,17,2,58.76,5170880,False,88000
15,16,2,41.48,5194480,False,125229
6,15,2,36.82,5260000,False,142857
1,17,2,47.3,5271950,False,111458
8,17,2,56.81,5283330,False,93000
4,4,2,51.51,5254020,False,102000
5,5,2,45.5,5300000,False,116484
5,9,2,50.0,5300000,False,106000
6,9,2,56.8,5308000,False,93451
1,7,2,40.0,5385358,False,134634
5,16,2,60.0,5400000,False,90000
5,5,2,50.0,5400000,False,108000
15,19,2,43.2,5517171,False,127712
3,12,2,45.5,5580000,False,122637
11,11,2,65.0,5600000,False,86154
5,9,2,71.0,5600000,False,78873
4,4,2,45.5,5700000,False,125275
15,17,2,66.2,5700000,False,86103
1,16,2,45.5,5866600,False,128936
6,16,2,56.0,6000000,False,107143
1,2,2,55.0,6000000,False,109091
5,5,2,43.8,6090000,True,139041
5,13,2,58.2,6100000,False,104811
2,16,2,51.82,6220000,False,120031
15,15,2,63.9,6300000,False,98592
1,12,2,46.5,6343549,False,136420
9,9,2,48.0,6390000,False,133125
1,3,2,88.0,6369100,False,72376
1,9,2,65.7,6350000,False,96651
5,9,2,66.58,6489000,False,97462
2,18,2,50.0,6500000,False,130000
13,24,2,71.4,6500000,False,91036
7,12,2,64.06,6500000,False,101467
2,9,2,64.0,6500000,False,101562
2,2,2,32.0,6599990,True,206250
3,5,2,56.0,6600000,False,117857
3,10,2,64.1,6600000,False,102964
3,5,2,57.2,6700000,False,117133
3,9,2,51.76,8012448,False,154800
4,4,2,52.7,8100000,True,153700
9,9,2,50.9,8100000,True,159136
4,23,2,51.27,8200000,True,159938
3,15,2,80.7,8150000,False,100991
13,19,2,66.0,8243155,False,124896
1,6,2,69.1,8224647,False,119025
2,5,2,72.2,8250000,False,114266
4,16,2,75.72,8279920,False,109349
1,15,2,55.6,8300000,False,149281
4,18,2,62.9,8365700,False,133000
2,8,2,43.69,8352654,False,191180
17,24,2,67.1,8450000,False,125931
1,9,2,37.0,8500000,True,229730
3,4,2,68.2,8600000,False,126100
13,18,2,39.4,8600000,True,218274
3,18,2,55.0,8800000,False,160000
6,6,2,85.0,8990000,False,105765
2,5,2,52.0,8950000,False,172115
13,22,2,47.9,9081888,False,189601
5,5,2,55.7,9100000,False,163375
2,5,2,45.7,9150000,False,200219
1,9,2,64.45,9100000,False,141195
2,9,2,71.41,9200000,False,128833
2,8,2,65.0,9226100,False,141940
3,16,2,48.12,9276574,True,192780
3,16,2,51.73,9289000,False,179567
7,18,2,55.9,9267664,True,165790
11,16,2,56.11,9384000,False,167243
3,16,2,64.0,9450000,False,147656
1,7,2,68.13,9545044,False,140100
8,9,2,63.21,9700000,False,153457
4,5,2,43.2,9800000,True,226852
8,25,2,53.0,9800000,True,184906
17,17,2,61.62,9800000,False,159039
11,17,2,61.9,9900000,True,159935
5,8,2,75.9,9867000,False,130000
2,8,2,76.5,9945000,False,130000
1,2,2,60.7,9950000,False,163921
21,26,2,50.5,9950000,True,197030
13,17,2,60.0,10200000,False,170000
2,4,2,52.31,10355884,False,197971
11,13,2,62.4,10500000,False,168269
5,5,2,67.0,10500000,False,156716
13,25,2,65.05,10580000,True,162644
23,24,2,69.8,10550000,True,151146
10,24,2,69.8,10550000,True,151146
2,9,2,61.58,10620000,False,172459
5,16,2,60.46,10660000,False,176315
2,14,2,51.44,10851100,True,210947
7,9,2,38.6,10835000,False,280699
14,25,2,49.8,10990000,True,220683
3,13,2,70.6,11200000,False,158640
16,19,2,47.8,11250000,True,235356
6,13,2,52.26,11235900,False,215000
13,17,2,55.32,11200000,True,202458
7,17,2,51.1,11390000,True,222896
20,20,2,67.0,11300000,True,168657
14,22,2,63.9,11330000,False,177308
15,17,2,60.5,11700000,True,193388
4,17,2,64.0,11999000,True,187484
10,10,2,48.2,11900000,True,246888
2,8,2,88.9,12500000,False,140607
2,8,2,68.2,12855700,False,188500
22,25,2,66.0,13000000,True,196970
2,8,2,60.86,13084900,False,215000
3,8,2,60.47,13363870,False,221000
17,22,2,57.3,14300000,True,249564
3,4,2,69.6,14390000,False,206753
12,16,2,52.6,14300000,True,271863
21,25,2,64.0,14500000,True,226562
11,27,2,47.2,14700000,True,311441
19,24,2,61.2,15000000,True,245098
4,8,2,61.6,15030400,False,244000
7,8,2,58.25,15520140,False,266440
13,17,2,68.6,16150000,True,235423
35,37,2,83.9,16500000,False,196663
11,13,2,63.66,17000000,False,267044
22,22,2,43.5,17507340,True,402468
3,9,2,82.4,18128000,False,220000
1,10,2,98.1,18797120,False,191612
1,3,2,100.4,20157125,False,200768
2,12,2,55.0,22000000,False,400000
2,30,2,63.72,25500000,True,400188
2,5,2,50.0,27500000,True,550000
5,8,2,76.9,31129120,False,404800
5,24,2,71.72,30403578,True,423920
2,10,2,59.2,16220800,True,274000
4,14,2,119.3,105000000,True,880134
2,10,2,62.5,19687500,True,315000
7,19,2,52.1,14300000,True,274472
7,12,2,62.87,16244980,True,258390
7,10,2,55.0,12528126,True,227784
2,23,2,62.7,29000000,True,462520
6,9,2,64.54,29688400,True,460000
10,32,2,34.0,30000000,True,882353
2,9,2,58.78,22645414,True,385257
2,4,2,57.7,12630530,True,218900
12,18,2,63.97,17000187,True,265752
22,22,2,101.2,57000000,True,563241
2,2,2,27.8,2800000,False,100719
2,3,2,49.0,3500000,False,71429
1,5,2,44.6,4050000,False,90807
4,4,2,42.0,4100000,False,97619
8,20,2,41.92,4115360,False,98172
5,5,2,41.8,4180000,True,100000
6,9,2,47.5,4200000,False,88421
6,9,2,44.9,4490000,True,100000
4,5,2,47.9,4800000,False,100209
1,9,2,48.5,4801500,False,99000
7,19,2,40.5,4999000,False,123432
2,9,2,44.55,4989600,False,112000
14,17,2,60.7,5250000,False,86491
9,9,2,46.7,5277100,False,113000
6,10,2,52.1,5300000,False,101727
2,5,2,43.5,5350000,True,122989
1,9,2,43.6,5400000,False,123853
9,9,2,45.46,5409740,False,119000
6,16,2,56.4,5490000,False,97340
3,9,2,52.4,5490000,False,104771
1,5,2,56.0,5600000,False,100000
3,3,2,60.0,5850000,False,97500
9,16,2,75.9,5950000,False,78393
17,18,2,75.5,5900000,False,78146
2,20,2,61.2,5936400,True,97000
4,5,2,45.2,6100000,False,134956
15,17,2,48.9,6200000,False,126789
1,9,2,47.0,6200000,False,131915
2,16,2,39.5,6205450,True,157100
3,9,2,44.3,6350000,True,143341
2,3,2,57.2,6407979,False,112028
9,9,2,48.9,6500000,False,132924
12,23,2,63.5,6500000,False,102362
5,9,2,44.0,6599999,True,150000
1,8,2,57.79,6645850,False,115000
9,9,2,67.4,6700000,False,99407
5,5,2,70.0,6950000,False,99286
1,8,2,46.4,7238400,True,156000
2,12,2,50.5,7300000,False,144554
3,4,2,55.6,7361440,False,132400
8,24,2,53.5,7450000,False,139252
3,3,2,60.0,7590000,False,126500
1,9,2,52.0,7600000,False,146154
8,8,2,49.0,7854112,False,160288
12,25,2,52.2,7900000,True,151341
5,23,2,55.5,7900000,False,142342
4,9,2,68.4,7934400,False,116000
3,4,2,60.3,7983720,False,132400
2,3,2,54.6,8000000,True,146520
9,12,2,50.6,8000000,False,158103
2,18,2,48.65,8128942,False,167090
3,6,2,48.1,8200000,False,170478
11,17,2,64.2,8250000,False,128505
7,14,2,50.0,8300000,False,166000
14,14,2,55.2,8300000,True,150362
12,16,2,68.0,8400000,False,123529
2,4,2,56.39,8402110,False,149000
4,12,2,71.0,8699000,False,122521
2,15,2,48.2,8750000,True,181535
1,19,2,48.59,8930000,True,183783
12,25,2,57.6,9000000,True,156250
4,29,2,61.06,9159000,False,150000
16,16,2,60.0,9449000,False,157483
19,24,2,59.0,9500000,False,161017
2,23,2,69.5,9492171,False,136578
2,16,2,61.56,9480240,True,154000
6,16,2,64.0,9700000,False,151562
9,24,2,57.3,9800000,False,171030
2,16,2,66.0,9827400,True,148900
2,22,2,73.19,9807460,True,134000
4,4,2,40.0,9900000,True,247500
4,8,2,59.0,9900000,False,167797
1,17,2,58.15,10040000,True,172657
2,19,2,53.17,10100000,True,189957
4,5,2,40.7,10175000,False,250000
1,25,2,58.6,10500000,False,179181
5,5,2,90.1,10500000,False,116537
8,16,2,73.0,10500000,False,143836
2,24,2,63.0,10510500,True,166833
5,5,2,55.0,10700000,True,194545
16,24,2,63.0,10800000,False,171429
10,16,2,56.5,11000000,False,194690
1,19,2,68.2,11990000,True,175806
6,16,2,80.0,12300000,False,153750
1,15,2,60.85,12594125,False,206970
3,4,2,48.7,12700000,True,260780
9,12,2,58.86,12720098,True,216108
14,27,2,70.2,12800000,True,182336
2,4,2,72.7,19783124,False,272120
2,13,2,49.15,7536025,True,153327
15,24,2,54.68,11377500,False,208074
3,18,2,56.2,6406800,False,114000
8,11,2,65.3,22515440,True,344800
4,28,2,60.0,39900000,True,665000
3,4,2,52.71,13900241,True,263712
3,10,2,74.2,23470000,True,316307
18,23,2,38.6,8310580,False,215300
9,12,2,52.43,15950438,True,304223
2,17,2,63.0,19200000,True,304762
2,10,2,58.53,16900244,True,288745
5,8,2,56.8,10000000,True,176056
2,5,2,76.0,18240000,True,240000
6,18,2,44.84,12017120,True,268000
2,7,2,47.58,22695660,True,477000
2,9,2,64.0,27200000,True,425000
3,10,2,53.98,20345062,True,376900
1,5,2,52.5,10850211,True,206671
4,16,2,49.7,6664770,False,134100
2,15,2,58.65,12742886,False,217270
6,9,2,60.0,18500000,True,308333
3,17,2,56.8,20691000,True,364278
3,6,2,236.0,130000000,False,550847
6,17,2,54.0,24000000,True,444444
3,26,2,60.1,16400000,True,272879
2,13,2,63.1,9500000,True,150555
6,13,2,120.2,82938000,True,690000
3,17,3,80.82,8350000,False,103316
2,22,3,70.0,8962400,False,128034
5,13,3,119.7,46084500,True,385000
6,16,3,113.4,45424000,True,400564
3,12,3,90.25,19400591,True,214965
12,13,3,73.99,18521612,True,250326
1,5,3,89.2,12950000,False,145179
8,12,3,83.5,20450026,True,244910
10,10,3,74.6,48000000,True,643432
20,31,3,72.8,8751600,True,120214
2,12,3,84.1,11614210,False,138100
13,15,3,69.1,11579000,True,167569
3,3,3,75.0,27400000,True,365333
3,18,3,67.0,10747800,True,160415
2,11,3,80.78,10194436,False,126200
4,19,3,74.7,11279398,False,150996
2,9,3,67.5,8078972,False,119688
6,20,3,78.1,19067959,True,244148
2,25,3,85.4,8649311,False,101280
2,16,3,74.0,17800000,True,240541
3,24,3,88.0,14555200,False,165400
3,4,3,79.95,10393500,False,130000
3,12,3,68.7,11800000,True,171761
3,21,3,74.63,8250000,False,110545
6,7,3,104.5,37466185,False,358528
2,27,3,74.01,12831000,True,173368
20,22,3,86.0,17800000,True,206977
18,19,3,70.21,12875285,True,183382
2,7,3,106.1,37135000,False,350000
3,22,3,127.2,27284400,False,214500
5,22,3,89.5,19363500,False,216352
2,3,3,52.1,10472100,False,201000
5,5,3,79.4,19056000,True,240000
6,16,3,77.39,14456452,False,186800
5,5,3,152.0,124500000,True,819079
3,9,3,125.3,44729000,True,356975
2,17,3,73.1,25168330,False,344300
10,28,3,97.4,45225000,True,464322
8,17,3,109.59,30523851,False,278528
3,23,3,83.3,10912300,False,131000
3,5,3,82.9,42900000,True,517491
21,23,3,76.2,10294000,False,135092
2,24,3,80.9,11510000,False,142274
3,12,3,71.2,27206340,False,382112
3,22,3,66.7,8717690,False,130700
2,7,3,73.49,9553700,False,130000
6,9,3,51.0,8823000,False,173000
4,8,3,74.96,36730400,False,490000
3,8,3,57.25,5965450,False,104200
2,13,3,75.72,13710783,True,181072
2,12,3,59.7,13193700,False,221000
18,36,3,84.0,45700000,True,544048
10,19,3,74.83,8530620,False,114000
4,24,3,60.0,49750000,True,829167
25,27,3,74.6,11413800,False,153000
4,18,3,69.7,9325860,False,133800
2,3,3,116.7,13300000,True,113967
8,14,3,76.46,12250153,False,160216
16,17,3,72.0,7200000,False,100000
18,37,3,69.0,58000000,True,840580
19,23,3,72.9,9768600,False,134000
8,52,3,77.0,57500000,True,746753
3,24,3,81.55,16622000,True,203826
24,56,3,71.0,33500000,True,471831
4,5,3,73.7,68128269,True,924400
6,24,3,95.3,18436440,True,193457
2,10,3,62.66,11385322,False,181700
39,47,3,144.4,65000000,True,450139
4,22,3,75.0,13290000,False,177200
13,21,3,116.7,72000000,True,616967
62,78,3,145.0,108000000,True,744828
13,13,3,93.0,25000000,False,268817
17,17,3,91.9,44000000,True,478781
5,5,3,56.8,4950000,False,87148
5,5,3,69.3,10400000,False,150072
1,6,3,76.5,25500000,True,333333
6,20,3,72.75,30555000,False,420000
3,10,3,150.0,96000000,True,640000
7,7,3,251.6,130000000,True,516693
14,19,3,57.14,8085000,False,141495
3,16,3,65.0,9750000,True,150000
5,15,3,77.2,13700000,False,177461
10,16,3,65.7,24740000,True,376560
1,16,3,76.0,24999999,True,328947
14,48,3,130.0,71000000,True,546154
5,6,3,78.1,72994574,True,934630
2,13,3,76.3,19879507,True,260544
2,9,3,91.3,30293340,True,331800
2,6,3,74.0,67500000,True,912162
2,8,3,133.1,58564000,False,440000
3,10,3,78.33,28230132,True,360400
11,18,3,67.94,24229999,False,356638
6,9,3,112.61,41711230,True,370404
2,20,3,72.75,29100000,False,400000
19,26,3,115.0,39900000,True,346957
1,12,3,76.32,21750284,True,284988
3,14,3,93.0,64900000,True,697849
2,3,3,69.5,7438000,False,107022
8,23,3,77.2,14500000,True,187824
1,9,3,81.9,8900000,False,108669
7,9,3,83.47,24769999,True,296753
3,3,3,71.0,30000000,False,422535
6,21,3,109.4,45900000,False,419561
4,9,3,121.0,60000000,True,495868
6,7,3,78.08,9480000,False,121414
11,16,3,87.75,10450000,False,119088
3,11,3,175.6,116000000,True,660592
4,5,3,56.0,4550000,False,81250
3,5,3,60.0,5999000,False,99983
13,17,3,124.0,65000000,True,524194
1,9,3,50.0,5499000,False,109980
5,5,3,57.3,5900000,False,102967
17,20,3,65.0,7000000,False,107692
1,3,3,60.33,7842900,False,130000
1,11,3,74.1,8999999,True,121457
4,8,3,84.75,21322843,False,251597
5,6,3,92.0,30000000,False,326087
2,9,3,109.35,34900000,True,319159
2,9,3,126.7,35900000,True,283346
12,14,3,75.0,60000000,False,800000
9,9,3,136.9,65000000,True,474799
2,4,3,68.0,7480000,False,110000
2,12,3,88.9,8607730,False,96825
4,7,3,126.0,80000000,False,634921
37,85,3,187.5,151591434,True,808488
4,5,3,72.3,11900000,True,164592
17,19,3,69.0,12450000,False,180435
2,4,3,120.0,30000000,False,250000
4,7,3,199.1,134990000,True,678001
2,16,3,70.8,12036000,False,170000
9,9,3,137.2,25382000,False,185000
3,9,3,94.01,43244600,False,460000
1,2,3,58.9,5200000,False,88285
1,9,3,68.0,5990000,False,88088
10,12,3,80.0,17000000,False,212500
15,25,3,89.0,22100000,True,248315
2,5,3,86.76,22181000,False,255659
3,6,3,120.0,56000000,True,466667
14,23,3,114.0,61000000,False,535088
15,17,3,106.0,80000000,False,754717
16,19,3,80.2,6900000,False,86035
4,5,3,72.4,8450000,False,116713
8,9,3,59.3,8500000,True,143339
10,12,3,87.52,10050000,False,114831
2,5,3,57.5,10200000,False,177391
14,25,3,100.77,10275517,False,101970
7,17,3,74.8,12300000,True,164439
17,17,3,99.3,14290000,False,143907
16,16,3,70.0,14785000,False,211214
10,10,3,140.3,15500000,False,110478
12,22,3,96.0,16300000,True,169792
4,17,3,75.0,18000000,True,240000
9,23,3,92.7,18500000,True,199569
11,12,3,63.8,19295000,True,302429
14,17,3,92.3,21700000,True,235103
22,22,3,63.0,23600000,True,374603
25,25,3,105.7,24990000,True,236424
12,12,3,65.0,27500000,True,423077
23,54,3,73.2,29200000,True,398907
4,6,3,92.0,29500000,True,320652
13,14,3,85.0,30000000,True,352941
3,10,3,68.0,30900000,True,454412
3,4,3,71.0,34000000,False,478873
15,20,3,74.3,36000000,True,484522
4,11,3,97.5,36500000,True,374359
6,21,3,71.7,41900000,True,584379
14,14,3,95.0,45000000,True,473684
5,17,3,77.3,46000000,True,595084
36,40,3,110.0,46500000,True,422727
2,4,3,56.1,7429530,False,132434
2,16,3,73.0,7500000,False,102740
3,4,3,65.2,8270294,False,126845
8,9,3,68.5,8600000,True,125547
8,24,3,63.5,9074150,False,142900
9,16,3,62.7,10000000,True,159490
4,9,3,83.3,10412500,True,125000
1,21,3,76.9,10708248,False,139249
1,20,3,85.1,11499000,True,135123
3,23,3,84.5,12264972,False,145148
5,18,3,79.2,12299760,False,155300
4,4,3,85.8,13000000,True,151515
3,25,3,84.29,16520840,True,196000
14,20,3,46.0,16900000,False,367391
3,18,3,60.0,26800000,False,446667
3,9,3,83.1,31500000,True,379061
23,25,3,74.0,35000000,False,472973
3,9,3,87.22,44133320,False,506000
5,9,3,149.8,82000000,True,547397
17,21,3,170.0,110000000,False,647059
4,5,3,63.2,6150000,False,97310
1,12,3,62.0,6490000,False,104677
5,5,3,68.7,6900000,False,100437
2,5,3,65.0,7650000,False,117692
8,9,3,67.0,8250000,False,123134
10,10,3,65.0,10200000,False,156923
12,21,3,98.0,17100000,True,174490
39,40,3,58.0,38890000,True,670517
13,16,3,84.9,6099000,False,71837
1,5,3,69.1,6200000,True,89725
1,9,3,62.0,6650000,True,107258
14,17,3,72.0,7200000,False,100000
4,5,3,57.0,7699000,True,135070
24,24,3,67.69,7874378,False,116330
2,21,3,67.56,8107200,False,120000
3,9,3,63.9,8600000,True,134585
3,9,3,63.0,8750000,True,138889
6,9,3,65.63,9299115,False,141690
9,9,3,59.0,9392800,False,159200
3,10,3,76.7,10170000,False,132595
10,16,3,97.0,10500000,True,108247
1,14,3,54.7,10518900,True,192302
10,17,3,80.2,11950000,True,149002
8,11,3,134.5,90000000,True,669145
2,5,3,74.91,24969945,True,333333
2,20,3,98.5,13500000,True,137056
2,9,3,101.0,28179000,True,279000
4,8,3,72.4,51599968,True,712707
13,14,3,84.14,17921820,True,213000
2,8,3,77.2,35898000,True,465000
3,8,3,109.17,79246503,True,725900
24,28,3,71.0,38000000,True,535211
16,20,3,157.1,53488330,True,340473
6,9,3,85.89,33409492,True,388980
23,31,3,81.6,47700000,True,584559
6,16,3,52.0,9200000,True,176923
6,6,3,140.0,79380000,True,567000
8,8,3,130.0,69000000,True,530769
9,10,3,80.44,9489507,False,117970
16,17,3,93.0,30700000,False,330108
3,9,3,96.48,51134400,False,530000
5,5,3,58.8,3200000,False,54422
1,5,3,75.1,3820000,False,50866
3,5,3,59.2,4350000,False,73480
1,17,3,56.3,4729200,False,84000
2,4,3,55.7,5100000,False,91562
1,5,3,59.0,5390000,False,91356
1,5,3,63.4,5490000,False,86593
1,5,3,42.0,5500000,True,130952
4,5,3,69.8,5584000,False,80000
5,5,3,61.1,5650000,False,92471
10,15,3,52.0,6500000,True,125000
4,5,3,60.0,6590000,False,109833
16,25,3,55.4,7949115,False,143486
14,16,3,71.4,8282400,False,116000
7,12,3,61.2,8400000,True,137255
10,10,3,74.0,8500000,False,114865
7,9,3,74.0,8500000,False,114865
6,25,3,81.47,8760000,False,107524
5,5,3,54.1,9200000,True,170055
11,24,3,91.1,9350000,False,102634
14,24,3,80.9,9384400,False,116000
13,17,3,65.0,9500000,False,146154
2,4,3,78.5,9655500,False,123000
5,16,3,95.0,9800000,False,103158
2,10,3,78.03,9831780,False,126000
7,7,3,107.9,9990000,False,92586
1,7,3,81.2,10800000,False,133005
2,9,3,79.0,10819300,False,136953
18,25,3,59.0,11000000,True,186441
9,23,3,83.3,11078900,False,133000
3,16,3,94.5,11151000,False,118000
9,17,3,78.0,11700000,True,150000
8,10,3,89.4,11980000,False,134004
6,12,3,72.0,12490000,True,173472
10,32,3,70.5,13148300,False,186501
9,13,3,70.2,13300000,True,189459
4,6,3,76.0,14200000,False,186842
12,17,3,78.8,14500000,True,184010
3,3,3,98.0,14800000,False,151020
9,25,3,95.0,15300000,True,161053
28,30,3,75.5,15500000,True,205298
5,16,3,92.0,15490000,False,168370
12,19,3,62.0,15700000,False,253226
4,17,3,110.0,15900000,True,144545
12,16,3,95.0,15900000,True,167368
3,5,3,63.0,15999000,True,253952
2,5,3,65.5,16000000,True,244275
2,5,3,69.1,16250000,True,235166
6,16,3,111.18,16800000,True,151106
4,20,3,85.8,19600000,True,228438
8,14,3,98.41,22800000,False,231684
5,7,3,80.0,23000000,False,287500
1,18,3,84.67,6096240,False,72000
1,4,3,56.0,6150000,False,109821
1,5,3,83.77,6534060,False,78000
1,9,3,79.4,7700000,False,96977
5,17,3,70.73,7990000,False,112965
2,3,3,70.2,10530000,False,150000
4,16,3,95.7,10527000,False,110000
8,9,3,101.0,10650000,False,105446
1,3,3,50.0,4350000,False,87000
1,2,3,65.3,5700000,False,87289
5,5,3,62.7,6350000,False,101276
10,16,3,48.9,6838788,False,139853
17,18,3,78.53,7036288,False,89600
1,9,3,63.1,7132268,False,113031
3,4,3,72.9,8000000,False,109739
17,18,3,65.3,8142910,False,124700
1,7,3,68.47,8421810,False,123000
5,19,3,74.27,8652455,False,116500
6,19,3,80.18,8899980,False,111000
1,19,3,68.8,9514400,False,138291
14,14,3,75.6,9600000,False,126984
6,9,3,84.3,9610200,False,114000
2,24,3,85.06,10494278,False,123375
3,34,3,75.99,10714590,False,141000
17,23,3,60.3,10793700,False,179000
1,5,3,66.0,11220000,False,170000
6,14,3,71.49,11438400,False,160000
3,11,3,75.05,11505165,False,153300
2,14,3,63.2,11552100,True,182786
4,8,3,68.2,12033753,True,176448
12,12,3,61.7,12500000,True,202593
6,25,3,76.9,13112600,False,170515
8,10,3,61.0,13500000,False,221311
4,18,3,75.1,13991205,False,186301
1,19,3,79.5,13990000,True,175975
7,33,3,72.12,14424000,False,200000
1,6,3,74.95,14615250,False,195000
2,15,3,76.84,14639999,False,190526
2,11,3,97.8,14900000,True,152352
7,10,3,86.2,18533000,False,215000
15,15,3,80.0,19152000,True,239400
15,18,3,75.0,19500000,False,260000
1,10,3,70.5,23500000,True,333333
6,7,3,95.0,24900000,False,262105
5,20,3,74.23,25460890,False,343000
2,8,3,87.9,26809500,False,305000
5,7,3,95.0,32500000,False,342105
3,10,3,107.34,33812100,False,315000
4,9,3,107.5,33862500,True,315000
5,7,3,130.0,45000000,False,346154
6,9,3,155.6,64216120,True,412700
12,21,3,100.0,65000000,False,650000
17,22,3,182.0,95000000,False,521978
2,5,3,51.5,3999000,False,77650
6,9,3,66.1,4970000,False,75189
10,10,3,62.4,5000000,False,80128
6,8,3,65.0,5681970,False,87415
2,5,3,61.3,5750000,False,93801
8,9,3,60.0,6127425,False,102124
1,17,3,83.57,6351320,False,76000
5,5,3,62.0,7300000,False,117742
4,5,3,70.6,7500000,False,106232
2,16,3,75.09,7508995,False,100000
3,5,3,60.0,7700000,False,128333
1,10,3,63.9,7670400,False,120038
10,10,3,70.7,7990000,False,113013
2,12,3,62.34,7917180,False,127000
8,9,3,88.0,8300000,False,94318
2,15,3,62.6,8325800,False,133000
12,24,3,90.26,8484440,False,94000
19,24,3,69.1,8637500,False,125000
7,20,3,83.0,8585325,False,103438
2,20,3,73.37,8948939,False,121970
2,31,3,82.7,9510000,True,114994
4,9,3,71.0,9800000,False,138028
12,12,3,189.2,60000000,False,317125
11,16,3,85.4,60000000,True,702576
4,5,3,61.8,2599000,False,42055
4,5,3,59.1,3170000,False,53638
5,5,3,57.7,3250000,False,56326
5,5,3,63.7,3250000,False,51020
5,5,3,56.3,3550000,False,63055
4,5,3,49.3,4100000,False,83164
1,9,3,60.8,4150000,False,68257
5,5,3,59.5,4400000,False,73950
4,5,3,51.0,4400000,False,86275
5,9,3,52.6,4600000,False,87452
7,9,3,63.0,4600000,False,73016
3,5,3,57.8,4750000,False,82180
7,9,3,81.7,4899999,False,59976
6,9,3,64.4,4980000,False,77329
2,5,3,58.2,5000000,False,85911
3,3,3,52.6,5100000,False,96958
1,9,3,57.3,5190000,False,90576
2,5,3,60.5,5200000,False,85950
9,9,3,59.9,5290000,False,88314
8,10,3,64.9,5290000,False,81510
6,9,3,64.6,5299000,False,82028
8,9,3,60.9,5350000,False,87849
6,9,3,70.5,5600000,False,79433
7,10,3,67.69,5638238,False,83295
5,5,3,59.0,5680000,False,96271
5,5,3,57.5,5799000,True,100852
5,5,3,63.4,5790000,False,91325
1,16,3,69.58,5914300,False,85000
1,10,3,71.6,6000000,False,83799
7,9,3,68.9,6100000,False,88534
5,6,3,62.0,6190000,False,99839
7,9,3,76.1,6150000,False,80815
2,9,3,54.2,6200000,False,114391
1,9,3,64.4,6200000,False,96273
8,9,3,59.8,6300000,True,105351
4,9,3,62.6,6300000,False,100639
5,9,3,88.0,32863600,True,373450
3,17,3,72.6,18150000,True,250000
4,13,3,57.19,18279349,False,319625
2,12,3,91.2,23700189,True,259870
2,12,3,84.08,13847976,False,164700
3,8,3,94.5,35910000,True,380000
2,6,3,72.9,8750000,True,120027
6,9,3,101.1,43200030,True,427300
13,23,3,96.0,45900000,True,478125
19,21,3,58.88,10857472,True,184400
7,20,3,67.58,17514239,False,259163
3,4,3,71.3,11000000,False,154278
7,9,3,64.0,6300000,False,98438
2,18,3,79.95,6351228,False,79440
7,9,3,60.2,6400000,False,106312
5,5,3,75.23,6409000,False,85192
5,5,3,62.8,6500000,False,103503
7,9,3,56.3,6500000,False,115453
4,5,3,71.49,6505590,False,91000
7,9,3,75.0,6570000,False,87600
15,20,3,71.6,6700000,True,93575
2,5,3,57.7,6700000,True,116118
4,9,3,62.7,6650000,False,106061
1,17,3,77.1,6678000,False,86615
3,5,3,64.0,6900000,False,107812
9,16,3,50.4,6915000,False,137202
8,9,3,75.6,6966540,False,92150
16,18,3,71.84,7253685,False,100970
9,9,3,80.6,7580000,False,94045
8,9,3,69.4,7590000,False,109366
8,9,3,77.2,7500000,False,97150
1,9,3,78.0,7566000,False,97000
9,25,3,88.21,7600000,False,86158
2,9,3,60.65,7678290,False,126600
4,16,3,80.6,7799000,False,96762
19,24,3,67.69,7874378,False,116330
6,10,3,60.0,7990000,False,133167
2,9,3,67.8,7950000,False,117257
1,17,3,75.9,8007000,False,105494
1,5,3,66.89,8188946,False,122424
1,5,3,66.89,8214207,False,122802
14,16,3,84.4,8440000,False,100000
5,5,3,54.2,8500000,True,156827
4,16,3,90.0,8548100,False,94979
23,23,3,81.22,8619320,False,106123
12,12,3,81.56,8563800,False,105000
18,20,3,82.0,8700000,False,106098
17,18,3,81.68,8737310,False,106970
7,9,3,54.2,8900000,True,164207
12,16,3,70.82,8923320,False,126000
22,24,3,81.73,9086741,False,111180
1,5,3,85.75,9234500,False,107691
8,9,3,60.0,9200000,True,153333
24,25,3,80.77,9286127,False,114970
2,27,3,74.39,9500000,True,127705
6,9,3,63.4,9600000,True,151420
13,17,3,80.2,9704200,False,121000
15,23,3,75.7,9738750,False,128649
3,15,3,81.42,9890400,False,121474
11,16,3,73.8,9938720,False,134671
13,15,3,80.3,10077650,False,125500
1,3,3,81.0,10200000,False,125926
6,17,3,110.0,10280000,False,93455
14,16,3,104.0,10400000,False,100000
20,24,3,77.1,10398631,False,134872
2,23,3,81.66,10534140,True,129000
2,23,3,60.9,10718400,False,176000
2,17,3,85.0,10900000,False,128235
23,25,3,95.07,11000000,True,115704
3,15,3,94.1,11197900,False,119000
7,10,3,77.3,11200000,False,144890
9,26,3,84.24,11288160,False,134000
4,9,3,107.0,11450000,False,107009
2,10,3,62.7,11500000,True,183413
2,11,3,76.15,11658565,False,153100
4,8,3,51.4,12300000,True,239300
5,6,3,97.5,12250000,False,125641
13,14,3,70.0,12390000,True,177000
6,9,3,71.95,12451000,True,173051
13,16,3,84.06,12587985,False,149750
19,26,3,78.2,12512000,True,160000
2,5,3,86.67,12715526,False,146712
3,23,3,85.0,13157014,False,154788
